"setInfo.set.setId","setInfo.set.name","setInfo.experiment.randomizationStrategyCode","setInfo.experiment.name","setInfo.experiment.id","setInfo.overallDeactivationStatus","answer.deactivationDateTime","answer.deactivationReason","answer.deactivationUser","answer.secondaryAnswer1","answer.secondaryAnswer2","answer.secondaryAnswer3","answer.secondaryAnswer4","answer.entityTypeCode","answer.localizedValue","answer.isDeactivated","answer.answerMethod","answer.answerUserId","answer.answeredTime","answer.businessUnit","answer.questionCode","answer.instanceSeq","answer.repetition","answer.attribute","answer.secondary","answer.valueType","answer.answerId","answer.entityId","answer.uomCode","answer.locale","answer.value","_rowNumber","setInfo.set.entry.unit.deactivationReasonInfo.value","setInfo.set.entry.unit.treatment.treatmentNumber","setInfo.set.entry.unit.treatment.id","setInfo.set.entry.unit.rep","setInfo.set.entry.entryId"
86731,"Peptide - ASR Velocity Test - 2022","rcb","Feb. 2022 Testing",13344,true,,,,"ANSM: System Calculated","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","56.666666666666664",false,"System Calculated","79b78afa-fab9-45dd-a9c5-317633256cc3","2022-04-13T20:24:54.308815Z","Plant Biotechnology","DSP","C5972-I30",,"Primary Business","System Calculated,14 Days,Soybeans,Leaf","NUMBER","8d7091aa-bdf3-4e1b-8e1a-648d34549811","7906915","PCT","","56.666666666666664",297,"Biological - Disease",2,860722,7,7906915
86731,"Peptide - ASR Velocity Test - 2022","rcb","Feb. 2022 Testing",13344,true,,,,"ANSM: System Calculated","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","44.333333333333336",false,"System Calculated","79b78afa-fab9-45dd-a9c5-317633256cc3","2022-04-13T20:24:24.823810Z","Plant Biotechnology","DSP","C5972-I30",,"Primary Business","System Calculated,14 Days,Soybeans,Leaf","NUMBER","7247e2ae-892d-4146-bf1e-82dece622439","7906934","PCT","","44.333333333333336",298,"Biological - Disease",5,860725,2,7906934
86731,"Peptide - ASR Velocity Test - 2022","rcb","Feb. 2022 Testing",13344,true,,,,"ANSM: System Calculated","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","53.333333333333336",false,"System Calculated","79b78afa-fab9-45dd-a9c5-317633256cc3","2022-04-12T20:45:19.635268Z","Plant Biotechnology","DSP","C5972-I30",,"Primary Business","System Calculated,14 Days,Soybeans,Leaf","NUMBER","df4e0576-1399-42fc-8b3d-dc86c669b24b","7906906","PCT","","53.333333333333336",307,"Biological - Disease",1,860721,6,7906906
86731,"Peptide - ASR Velocity Test - 2022","rcb","Feb. 2022 Testing",13344,true,,,,"ANSM: System Calculated","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","38.333333333333336",false,"System Calculated","79b78afa-fab9-45dd-a9c5-317633256cc3","2022-04-12T20:45:09.147446Z","Plant Biotechnology","DSP","C5972-I30",,"Primary Business","System Calculated,14 Days,Soybeans,Leaf","NUMBER","2af3cb49-49ca-4437-a1ff-aa15f7d112d1","7906927","PCT","","38.333333333333336",308,"Biological - Disease",4,860724,3,7906927
86731,"Peptide - ASR Velocity Test - 2022","rcb","Feb. 2022 Testing",13344,true,,,,"ANSM: System Calculated","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","56",false,"System Calculated","79b78afa-fab9-45dd-a9c5-317633256cc3","2022-04-12T20:44:55.812434Z","Plant Biotechnology","DSP","C5972-I30",,"Primary Business","System Calculated,14 Days,Soybeans,Leaf","NUMBER","48b722f0-7698-467e-8791-0ebd29b22e96","7906901","PCT","","56",309,"Biological - Disease",1,860721,1,7906901
86731,"Peptide - ASR Velocity Test - 2022","rcb","Feb. 2022 Testing",13344,true,,,,"ANSM: System Calculated","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","55.333333333333336",false,"System Calculated","79b78afa-fab9-45dd-a9c5-317633256cc3","2022-04-12T20:39:14.936028Z","Plant Biotechnology","DSP","C5972-I30",,"Primary Business","System Calculated,14 Days,Soybeans,Leaf","NUMBER","abef0447-8262-4522-9ece-36f93596caaf","7906931","PCT","","55.333333333333336",311,"Biological - Disease",4,860724,7,7906931
86731,"Peptide - ASR Velocity Test - 2022","rcb","Feb. 2022 Testing",13344,true,,,,"ANSM: System Calculated","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","18.666666666666668",false,"System Calculated","79b78afa-fab9-45dd-a9c5-317633256cc3","2022-04-12T20:38:32.768765Z","Plant Biotechnology","DSP","C5972-I30",,"Primary Business","System Calculated,14 Days,Soybeans,Leaf","NUMBER","a07374e5-b7df-4135-8450-9af581de926a","7906907","PCT","","18.666666666666668",312,"Biological - Disease",1,860721,7,7906907
86731,"Peptide - ASR Velocity Test - 2022","rcb","Feb. 2022 Testing",13344,true,,,,"ANSM: System Calculated","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","71.33333333333333",false,"System Calculated","79b78afa-fab9-45dd-a9c5-317633256cc3","2022-04-12T20:30:17.751715Z","Plant Biotechnology","DSP","C5972-I30",,"Primary Business","System Calculated,14 Days,Soybeans,Leaf","NUMBER","19f43d36-eaf9-42e0-91ab-00b88923d1b4","7906913","PCT","","71.33333333333333",314,"Biological - Disease",2,860722,5,7906913
86731,"Peptide - ASR Velocity Test - 2022","rcb","Feb. 2022 Testing",13344,true,,,,"ANSM: System Calculated","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","40",false,"System Calculated","79b78afa-fab9-45dd-a9c5-317633256cc3","2022-03-29T16:41:43.520467Z","Plant Biotechnology","DSP","C5972-I30",,"Primary Business","System Calculated,14 Days,Soybeans,Leaf","NUMBER","3a820454-9c3a-45a7-8bd1-72c39429738a","7906947","PCT","","40",316,"Biological - Disease",6,860726,7,7906947
86731,"Peptide - ASR Velocity Test - 2022","rcb","Feb. 2022 Testing",13344,true,,,,"ANSM: System Calculated","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","69.33333333333333",false,"System Calculated","79b78afa-fab9-45dd-a9c5-317633256cc3","2022-03-29T16:41:41.487455Z","Plant Biotechnology","DSP","C5972-I30",,"Primary Business","System Calculated,14 Days,Soybeans,Leaf","NUMBER","a69244ff-2616-40c8-91fe-8e80db08e12b","7906946","PCT","","69.33333333333333",317,"Biological - Disease",6,860726,6,7906946
86731,"Peptide - ASR Velocity Test - 2022","rcb","Feb. 2022 Testing",13344,true,,,,"ANSM: System Calculated","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","44.666666666666664",false,"System Calculated","79b78afa-fab9-45dd-a9c5-317633256cc3","2022-03-29T16:41:35.735023Z","Plant Biotechnology","DSP","C5972-I30",,"Primary Business","System Calculated,14 Days,Soybeans,Leaf","NUMBER","e19b7415-44a6-477c-8670-85cb0d9277f8","7906923","PCT","","44.666666666666664",318,"Biological - Disease",3,860723,7,7906923
86731,"Peptide - ASR Velocity Test - 2022","rcb","Feb. 2022 Testing",13344,true,,,,"ANSM: System Calculated","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","57.666666666666664",false,"System Calculated","79b78afa-fab9-45dd-a9c5-317633256cc3","2022-03-29T16:41:32.730701Z","Plant Biotechnology","DSP","C5972-I30",,"Primary Business","System Calculated,14 Days,Soybeans,Leaf","NUMBER","f5501e2d-6636-4a07-94b1-d6872331f042","7906920","PCT","","57.666666666666664",319,"Biological - Disease",3,860723,4,7906920
86731,"Peptide - ASR Velocity Test - 2022","rcb","Feb. 2022 Testing",13344,true,,,,"ANSM: System Calculated","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","34.333333333333336",false,"System Calculated","79b78afa-fab9-45dd-a9c5-317633256cc3","2022-03-29T16:41:32.646500Z","Plant Biotechnology","DSP","C5972-I30",,"Primary Business","System Calculated,14 Days,Soybeans,Leaf","NUMBER","8bc5d31f-7f3b-4c1e-8e60-aa0aa1012a4b","7906918","PCT","","34.333333333333336",320,"Biological - Disease",3,860723,2,7906918
192416,"MSOY05 L01","rcb","MSOY05",30683,false,,,,"ANSM: User Collected","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","70",false,"User Collected","GMPXW","2023-05-22T20:57:28.591000Z","Plant Biotechnology","DSP","C5972-I31",,"Primary Business","User Collected,14 Days,Soybeans,Leaf","NUMBER","795e91ba-1baf-45f9-a34c-a16d267d61ff","13542200","PCT","en-US","70",1989,,9,3791916,8,13542200
192416,"MSOY05 L01","rcb","MSOY05",30683,false,,,,"ANSM: User Collected","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","42",false,"User Collected","GMPXW","2023-05-22T20:57:28.469000Z","Plant Biotechnology","DSP","C5972-I31",,"Primary Business","User Collected,14 Days,Soybeans,Leaf","NUMBER","b8ac4e70-bc26-4468-a418-5c8ad11578ee","13542197","PCT","en-US","42",1990,,9,3791916,7,13542197
192416,"MSOY05 L01","rcb","MSOY05",30683,false,,,,"ANSM: User Collected","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","84",false,"User Collected","GMPXW","2023-05-22T20:57:28.393000Z","Plant Biotechnology","DSP","C5972-I31",,"Primary Business","User Collected,14 Days,Soybeans,Leaf","NUMBER","342aa586-0b5e-40e5-9807-2866eb5a6f4e","13542190","PCT","en-US","84",1991,,9,3791916,5,13542190
192416,"MSOY05 L01","rcb","MSOY05",30683,false,,,,"ANSM: User Collected","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","51",false,"User Collected","GMPXW","2023-05-22T20:57:28.394000Z","Plant Biotechnology","DSP","C5972-I31",,"Primary Business","User Collected,14 Days,Soybeans,Leaf","NUMBER","ff6d8e56-0268-4ae5-b96d-a81298ee5ddf","13542189","PCT","en-US","51",1992,,9,3791916,4,13542189
192416,"MSOY05 L01","rcb","MSOY05",30683,false,,,,"ANSM: User Collected","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","82",false,"User Collected","GMPXW","2023-05-22T20:57:28.391000Z","Plant Biotechnology","DSP","C5972-I31",,"Primary Business","User Collected,14 Days,Soybeans,Leaf","NUMBER","6057af5a-8ae8-4b6d-8a11-d609e3455a74","13542188","PCT","en-US","82",1993,,9,3791916,3,13542188
192416,"MSOY05 L01","rcb","MSOY05",30683,false,,,,"ANSM: User Collected","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","34",false,"User Collected","GMPXW","2023-05-22T20:57:28.464000Z","Plant Biotechnology","DSP","C5972-I31",,"Primary Business","User Collected,14 Days,Soybeans,Leaf","NUMBER","fa0b9204-d307-4d45-a85b-18ff5f988e09","13542191","PCT","en-US","34",1994,,9,3791916,6,13542191
192416,"MSOY05 L01","rcb","MSOY05",30683,false,,,,"ANSM: User Collected","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","19",false,"User Collected","GMPXW","2023-05-22T20:57:28.377000Z","Plant Biotechnology","DSP","C5972-I31",,"Primary Business","User Collected,14 Days,Soybeans,Leaf","NUMBER","49143958-e6c1-4feb-b7a4-78e1fb89bc2f","13542187","PCT","en-US","19",1995,,9,3791916,2,13542187
192416,"MSOY05 L01","rcb","MSOY05",30683,false,,,,"ANSM: User Collected","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","87",false,"User Collected","GMPXW","2023-05-22T20:57:28.280000Z","Plant Biotechnology","DSP","C5972-I31",,"Primary Business","User Collected,14 Days,Soybeans,Leaf","NUMBER","3ad17835-4ea0-4556-937d-c780e6225d96","13542186","PCT","en-US","87",1996,,9,3791916,1,13542186
192416,"MSOY05 L01","rcb","MSOY05",30683,false,,,,"ANSM: User Collected","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","13",false,"User Collected","GMPXW","2023-05-22T20:57:28.280000Z","Plant Biotechnology","DSP","C5972-I31",,"Primary Business","User Collected,14 Days,Soybeans,Leaf","NUMBER","389ed726-0ed2-4c03-94be-3a1e6a815cb8","13542184","PCT","en-US","13",1997,,8,3791915,8,13542184
192416,"MSOY05 L01","rcb","MSOY05",30683,false,,,,"ANSM: User Collected","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","87",false,"User Collected","GMPXW","2023-05-22T20:57:28.276000Z","Plant Biotechnology","DSP","C5972-I31",,"Primary Business","User Collected,14 Days,Soybeans,Leaf","NUMBER","73d59d18-7d0a-4ec3-8d1b-541457d37fb5","13542183","PCT","en-US","87",1998,,8,3791915,7,13542183
192416,"MSOY05 L01","rcb","MSOY05",30683,false,,,,"ANSM: User Collected","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","34",false,"User Collected","GMPXW","2023-05-22T20:57:28.273000Z","Plant Biotechnology","DSP","C5972-I31",,"Primary Business","User Collected,14 Days,Soybeans,Leaf","NUMBER","3be271fa-55f3-4325-9111-df40b022c123","13542182","PCT","en-US","34",1999,,8,3791915,6,13542182
192416,"MSOY05 L01","rcb","MSOY05",30683,false,,,,"ANSM: User Collected","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","99",false,"User Collected","GMPXW","2023-05-22T20:57:28.176000Z","Plant Biotechnology","DSP","C5972-I31",,"Primary Business","User Collected,14 Days,Soybeans,Leaf","NUMBER","a4b3f6f3-dbd8-4aac-8931-dbb38ae939b0","13542181","PCT","en-US","99",2000,,8,3791915,5,13542181
192416,"MSOY05 L01","rcb","MSOY05",30683,false,,,,"ANSM: User Collected","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","19",false,"User Collected","GMPXW","2023-05-22T20:57:28.073000Z","Plant Biotechnology","DSP","C5972-I31",,"Primary Business","User Collected,14 Days,Soybeans,Leaf","NUMBER","e53c72a5-5ed3-40fa-ad6b-865141b89eda","13542178","PCT","en-US","19",2001,,8,3791915,3,13542178
192416,"MSOY05 L01","rcb","MSOY05",30683,false,,,,"ANSM: User Collected","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","1",false,"User Collected","GMPXW","2023-05-22T20:57:28.075000Z","Plant Biotechnology","DSP","C5972-I31",,"Primary Business","User Collected,14 Days,Soybeans,Leaf","NUMBER","139b0938-9881-4a82-8c7a-620be8238b8a","13542177","PCT","en-US","1",2002,,8,3791915,2,13542177
192416,"MSOY05 L01","rcb","MSOY05",30683,false,,,,"ANSM: User Collected","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","81",false,"User Collected","GMPXW","2023-05-22T20:57:28.074000Z","Plant Biotechnology","DSP","C5972-I31",,"Primary Business","User Collected,14 Days,Soybeans,Leaf","NUMBER","2ecca611-3a5c-4f8a-a784-f261b7a49531","13542180","PCT","en-US","81",2003,,8,3791915,4,13542180
192416,"MSOY05 L01","rcb","MSOY05",30683,false,,,,"ANSM: User Collected","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","57",false,"User Collected","GMPXW","2023-05-22T20:57:28.068000Z","Plant Biotechnology","DSP","C5972-I31",,"Primary Business","User Collected,14 Days,Soybeans,Leaf","NUMBER","49697d00-d955-4e6c-903f-9abade7024de","13542171","PCT","en-US","57",2004,,8,3791915,1,13542171
192416,"MSOY05 L01","rcb","MSOY05",30683,false,,,,"ANSM: User Collected","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","15",false,"User Collected","GMPXW","2023-05-22T20:57:28.072000Z","Plant Biotechnology","DSP","C5972-I31",,"Primary Business","User Collected,14 Days,Soybeans,Leaf","NUMBER","f6291778-ea5e-48e6-bc58-a42cc31ca588","13542173","PCT","en-US","15",2005,,10,3791917,8,13542173
192416,"MSOY05 L01","rcb","MSOY05",30683,false,,,,"ANSM: User Collected","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","61",false,"User Collected","GMPXW","2023-05-22T20:57:27.979000Z","Plant Biotechnology","DSP","C5972-I31",,"Primary Business","User Collected,14 Days,Soybeans,Leaf","NUMBER","c7093015-7fe6-47d1-8fa7-2b315906ebfb","13542170","PCT","en-US","61",2006,,7,3791914,8,13542170
192416,"MSOY05 L01","rcb","MSOY05",30683,false,,,,"ANSM: User Collected","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","28",false,"User Collected","GMPXW","2023-05-22T20:57:27.896000Z","Plant Biotechnology","DSP","C5972-I31",,"Primary Business","User Collected,14 Days,Soybeans,Leaf","NUMBER","af1a05dc-a84a-4449-8c41-3f51b82ac169","13542168","PCT","en-US","28",2007,,7,3791914,6,13542168
192416,"MSOY05 L01","rcb","MSOY05",30683,false,,,,"ANSM: User Collected","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","51",false,"User Collected","GMPXW","2023-05-22T20:57:27.965000Z","Plant Biotechnology","DSP","C5972-I31",,"Primary Business","User Collected,14 Days,Soybeans,Leaf","NUMBER","8a29dde2-d810-49f5-9b2c-270eafc31163","13542169","PCT","en-US","51",2008,,7,3791914,7,13542169
192416,"MSOY05 L01","rcb","MSOY05",30683,false,,,,"ANSM: User Collected","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","39",false,"User Collected","GMPXW","2023-05-22T20:57:27.893000Z","Plant Biotechnology","DSP","C5972-I31",,"Primary Business","User Collected,14 Days,Soybeans,Leaf","NUMBER","a95fd5d0-a7a9-4189-8203-92c08cd0a03d","13542167","PCT","en-US","39",2009,,7,3791914,5,13542167
192416,"MSOY05 L01","rcb","MSOY05",30683,false,,,,"ANSM: User Collected","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","96",false,"User Collected","GMPXW","2023-05-22T20:57:27.884000Z","Plant Biotechnology","DSP","C5972-I31",,"Primary Business","User Collected,14 Days,Soybeans,Leaf","NUMBER","7f527074-7d50-44be-8acf-60c3845ff27e","13542166","PCT","en-US","96",2010,,7,3791914,4,13542166
192416,"MSOY05 L01","rcb","MSOY05",30683,false,,,,"ANSM: User Collected","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","78",false,"User Collected","GMPXW","2023-05-22T20:57:27.687000Z","Plant Biotechnology","DSP","C5972-I31",,"Primary Business","User Collected,14 Days,Soybeans,Leaf","NUMBER","109de98a-d37e-4e68-ac9a-eb352aba6a6d","13542165","PCT","en-US","78",2011,,7,3791914,3,13542165
192416,"MSOY05 L01","rcb","MSOY05",30683,false,,,,"ANSM: User Collected","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","26",false,"User Collected","GMPXW","2023-05-22T20:57:27.684000Z","Plant Biotechnology","DSP","C5972-I31",,"Primary Business","User Collected,14 Days,Soybeans,Leaf","NUMBER","3d76464b-5674-4571-bf1c-d4018b2bab92","13542159","PCT","en-US","26",2012,,7,3791914,2,13542159
192416,"MSOY05 L01","rcb","MSOY05",30683,false,,,,"ANSM: User Collected","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","82",false,"User Collected","GMPXW","2023-05-22T20:57:27.579000Z","Plant Biotechnology","DSP","C5972-I31",,"Primary Business","User Collected,14 Days,Soybeans,Leaf","NUMBER","6fbdd41f-fc9d-4f2e-b405-8a166db5e5a7","13542154","PCT","en-US","82",2013,,6,3791913,7,13542154
192416,"MSOY05 L01","rcb","MSOY05",30683,false,,,,"ANSM: User Collected","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","95",false,"User Collected","GMPXW","2023-05-22T20:57:27.581000Z","Plant Biotechnology","DSP","C5972-I31",,"Primary Business","User Collected,14 Days,Soybeans,Leaf","NUMBER","30b0f6d5-dd67-42ac-b418-4f2d3831b876","13542155","PCT","en-US","95",2014,,6,3791913,8,13542155
192416,"MSOY05 L01","rcb","MSOY05",30683,false,,,,"ANSM: User Collected","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","8",false,"User Collected","GMPXW","2023-05-22T20:57:27.684000Z","Plant Biotechnology","DSP","C5972-I31",,"Primary Business","User Collected,14 Days,Soybeans,Leaf","NUMBER","fa1321e8-c052-45c3-83b9-4ffe56a7cbb6","13542157","PCT","en-US","8",2015,,10,3791917,7,13542157
192416,"MSOY05 L01","rcb","MSOY05",30683,false,,,,"ANSM: User Collected","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","45",false,"User Collected","GMPXW","2023-05-22T20:57:27.680000Z","Plant Biotechnology","DSP","C5972-I31",,"Primary Business","User Collected,14 Days,Soybeans,Leaf","NUMBER","db93343a-d80f-4e22-aa60-9df0b4488d7d","13542156","PCT","en-US","45",2016,,7,3791914,1,13542156
192416,"MSOY05 L01","rcb","MSOY05",30683,false,,,,"ANSM: User Collected","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","70",false,"User Collected","GMPXW","2023-05-22T20:57:27.576000Z","Plant Biotechnology","DSP","C5972-I31",,"Primary Business","User Collected,14 Days,Soybeans,Leaf","NUMBER","89850992-a788-45d1-92b9-3f33d9aa894d","13542153","PCT","en-US","70",2017,,6,3791913,6,13542153
192416,"MSOY05 L01","rcb","MSOY05",30683,false,,,,"ANSM: User Collected","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","68",false,"User Collected","GMPXW","2023-05-22T20:57:27.534000Z","Plant Biotechnology","DSP","C5972-I31",,"Primary Business","User Collected,14 Days,Soybeans,Leaf","NUMBER","3d55184a-1d4e-4b0d-aedb-e1b6acef0cf3","13542151","PCT","en-US","68",2018,,6,3791913,4,13542151
192416,"MSOY05 L01","rcb","MSOY05",30683,false,,,,"ANSM: User Collected","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","24",false,"User Collected","GMPXW","2023-05-22T20:57:27.530000Z","Plant Biotechnology","DSP","C5972-I31",,"Primary Business","User Collected,14 Days,Soybeans,Leaf","NUMBER","0d282990-f47a-4042-ab53-ec9b4641a543","13542150","PCT","en-US","24",2019,,6,3791913,3,13542150
192416,"MSOY05 L01","rcb","MSOY05",30683,false,,,,"ANSM: User Collected","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","92",false,"User Collected","GMPXW","2023-05-22T20:57:27.566000Z","Plant Biotechnology","DSP","C5972-I31",,"Primary Business","User Collected,14 Days,Soybeans,Leaf","NUMBER","475a970f-85b2-428d-82e9-a08b5828bade","13542152","PCT","en-US","92",2020,,6,3791913,5,13542152
192416,"MSOY05 L01","rcb","MSOY05",30683,false,,,,"ANSM: User Collected","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","81",false,"User Collected","GMPXW","2023-05-22T20:57:27.497000Z","Plant Biotechnology","DSP","C5972-I31",,"Primary Business","User Collected,14 Days,Soybeans,Leaf","NUMBER","8583fa61-e7c1-4afe-b3b4-307c08da1c24","13542149","PCT","en-US","81",2021,,6,3791913,2,13542149
192416,"MSOY05 L01","rcb","MSOY05",30683,false,,,,"ANSM: User Collected","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","23",false,"User Collected","GMPXW","2023-05-22T20:57:27.279000Z","Plant Biotechnology","DSP","C5972-I31",,"Primary Business","User Collected,14 Days,Soybeans,Leaf","NUMBER","85c5a604-74b2-4538-a815-7220e71ceae3","13542145","PCT","en-US","23",2022,,5,3791912,8,13542145
192416,"MSOY05 L01","rcb","MSOY05",30683,false,,,,"ANSM: User Collected","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","20",false,"User Collected","GMPXW","2023-05-22T20:57:27.380000Z","Plant Biotechnology","DSP","C5972-I31",,"Primary Business","User Collected,14 Days,Soybeans,Leaf","NUMBER","86138ff3-1b06-4efe-8910-6c88206060b7","13542148","PCT","en-US","20",2023,,6,3791913,1,13542148
192416,"MSOY05 L01","rcb","MSOY05",30683,false,,,,"ANSM: User Collected","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","17",false,"User Collected","GMPXW","2023-05-22T20:57:27.274000Z","Plant Biotechnology","DSP","C5972-I31",,"Primary Business","User Collected,14 Days,Soybeans,Leaf","NUMBER","43d17fd9-d72d-4190-a90f-89247cc71d07","13542142","PCT","en-US","17",2024,,10,3791917,6,13542142
192416,"MSOY05 L01","rcb","MSOY05",30683,false,,,,"ANSM: User Collected","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","54",false,"User Collected","GMPXW","2023-05-22T20:57:27.275000Z","Plant Biotechnology","DSP","C5972-I31",,"Primary Business","User Collected,14 Days,Soybeans,Leaf","NUMBER","d1c57508-d8f8-48a7-95d2-28ea75094149","13542139","PCT","en-US","54",2025,,5,3791912,7,13542139
192416,"MSOY05 L01","rcb","MSOY05",30683,false,,,,"ANSM: User Collected","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","32",false,"User Collected","GMPXW","2023-05-22T20:57:27.266000Z","Plant Biotechnology","DSP","C5972-I31",,"Primary Business","User Collected,14 Days,Soybeans,Leaf","NUMBER","4dcc5385-f795-4dda-90dd-a9d320a4c4fb","13542131","PCT","en-US","32",2026,,5,3791912,3,13542131
192416,"MSOY05 L01","rcb","MSOY05",30683,false,,,,"ANSM: User Collected","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","32",false,"User Collected","GMPXW","2023-05-22T20:57:27.273000Z","Plant Biotechnology","DSP","C5972-I31",,"Primary Business","User Collected,14 Days,Soybeans,Leaf","NUMBER","756494c1-93d2-4932-933b-031028144654","13542137","PCT","en-US","32",2027,,5,3791912,5,13542137
192416,"MSOY05 L01","rcb","MSOY05",30683,false,,,,"ANSM: User Collected","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","36",false,"User Collected","GMPXW","2023-05-22T20:57:27.270000Z","Plant Biotechnology","DSP","C5972-I31",,"Primary Business","User Collected,14 Days,Soybeans,Leaf","NUMBER","35b2ab68-acbb-4ccc-befb-35e5ae80d134","13542136","PCT","en-US","36",2028,,5,3791912,4,13542136
192416,"MSOY05 L01","rcb","MSOY05",30683,false,,,,"ANSM: User Collected","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","17",false,"User Collected","GMPXW","2023-05-22T20:57:27.201000Z","Plant Biotechnology","DSP","C5972-I31",,"Primary Business","User Collected,14 Days,Soybeans,Leaf","NUMBER","21ddee95-3bcc-4699-9415-92f0ad2be6aa","13542130","PCT","en-US","17",2029,,5,3791912,2,13542130
192416,"MSOY05 L01","rcb","MSOY05",30683,false,,,,"ANSM: User Collected","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","79",false,"User Collected","GMPXW","2023-05-22T20:57:27.269000Z","Plant Biotechnology","DSP","C5972-I31",,"Primary Business","User Collected,14 Days,Soybeans,Leaf","NUMBER","bc215eba-9bb6-4da8-8cef-e1a9c106584d","13542138","PCT","en-US","79",2030,,5,3791912,6,13542138
192416,"MSOY05 L01","rcb","MSOY05",30683,false,,,,"ANSM: User Collected","TAIET: 14 Days","TAXA: Soybeans","TISTY: Leaf","SET_ENTRY","91",false,"User Collected","GMPXW","2023-05-22T20:57:26.973000Z","Plant Biotechnology","DSP","C5972-I31",,"Primary Business","User Collected,14 Days,Soybeans,Leaf","NUMBER","6cd9d8a7-fcb5-4949-b9fb-083a4d5076a9","13542127","PCT","en-US","91",2031,,5,3791912,1,13542127
